0.212300 0.851738
0.687593 0.875503

0.687593 0.875503
1.058740 1.084268

1.058740 1.084268
0.780695 1.578583

0.780695 1.578583
0.837328 1.618136

0.837328 1.618136
0.835646 1.673303

0.835646 1.673303
0.899957 1.776684

0.899957 1.776684
0.896031 1.787183

0.896031 1.787183
0.856242 1.772302

0.856242 1.772302
0.832699 1.769942

0.832699 1.769942
0.481382 1.369543

0.481382 1.369543
0.310414 1.040542

0.310414 1.040542
0.161576 1.105667

0.161576 1.105667
0.115340 1

0.115340 1
0.212300 0.851738

