0.522222 -0.238889
0.701389 0

0.178758 0.134794
0.301694 0.567289

0.215166 0.301729
0.294760 0.572067

0 0
0.701389 0

0 0
0 0.347826

0.021977 0.358609
0.017561 0.383250

-0.070485 0.205641
0.157912 0.666373

0.522222 -0.238889
-0.070485 0.205641

0.178758 0.134794
-0.070485 0.205641

0.021977 0.358609
0.301694 0.567289

0 0.347826
0.294760 0.572067

0.701389 0
0.409474 0.583829

0.017561 0.383250
0.409474 0.583829

0.215166 0.301729
0.021977 0.358609

0.301694 0.567289
0.157912 0.666373

0.409474 0.583829
0.157912 0.666373

