0.770270 0.303797
0.830769 0.500000

0.728685 0.581460
0.770270 0.696203

0.602941 0.183099
0.770270 0.303797

0.738099 0.581254
0.773181 0.686762

0.523287 0.183099
0.555674 0.286374

0.410010 0.183099
0.763175 0.701320

0.488757 0.183099
0.508201 0.251438

0.648794 0.551356
0.763175 0.701320

0.409986 0.183099
0.452435 0.310761

0.417545 0.183099
0.555674 0.286374

0.397059 0.183099
0.500000 0.257353

0.409348 0.184070
0.508201 0.251438

0.229730 0.303797
0.271315 0.418540

0.356006 0.693436
0.397059 0.816901

0.236825 0.298680
0.589990 0.816901

0.236825 0.298680
0.462246 0.594229

0.169231 0.500000
0.229730 0.696203

0.705657 0.507986
0.806175 0.579762

0.733926 0.595922
0.789511 0.633803

0.229730 0.303797
0.169231 0.500000

0.409986 0.183099
0.407485 0.190620

0.488757 0.183099
0.452435 0.310761

0.323406 0.633803
0.290621 0.740125

0.523287 0.183099
0.500000 0.257353

0.397059 0.183099
0.602941 0.183099

0.193825 0.420238
0.450275 0.603360

0.555674 0.286374
0.450275 0.603360

0.738099 0.581254
0.733926 0.595922

0.410010 0.183099
0.409348 0.184070

0.705657 0.507986
0.602941 0.816901

0.830769 0.500000
0.770270 0.696203

0.323406 0.633803
0.590652 0.815930

0.397059 0.183099
0.229730 0.303797

0.417545 0.183099
0.407485 0.190620

0.770270 0.303797
0.452435 0.310761

0.229730 0.696203
0.397059 0.816901

0.271315 0.418540
0.169231 0.500000

0.602941 0.183099
0.500000 0.257353

0.271315 0.418540
0.193825 0.420238

0.590652 0.815930
0.589990 0.816901

0.806175 0.579762
0.728685 0.581460

0.462246 0.594229
0.450275 0.603360

0.356006 0.693436
0.290621 0.740125

0.323406 0.633803
0.789511 0.633803

0.705657 0.507986
0.648794 0.551356

0.356006 0.693436
0.229730 0.696203

0.830769 0.500000
0.728685 0.581460

0.773181 0.686762
0.759835 0.696941

0.397059 0.816901
0.602941 0.816901

0.770270 0.696203
0.602941 0.816901

