0.932283 0.589142
0.962204 0.639444

0.658824 0.289855
0.984375 0.646154

0.442389 0.611556
0.485038 0.706056

0.706941 0.425968
0.932283 0.589142

0.459404 0.673545
0.470621 0.748995

0.455535 0.599932
0.470621 0.748995

0.294756 0.442734
0.296111 0.450373

0.658824 0.289855
0.680323 0.681894

0.294756 0.442734
0.459404 0.673545

0.032343 0.646093
0.030228 0.659036

0.377629 0.668820
0.432424 0.753765

0.356307 0.416888
0.339437 0.603558

0.356307 0.416888
0.680323 0.681894

0.053826 0.619298
0.096775 0.681262

0.459404 0.673545
0.432424 0.753765

0.377629 0.668820
0.473272 0.748664

0.231884 0.469136
0.096775 0.681262

0.442389 0.611556
0.634597 0.728519

0.053826 0.619298
0.165245 0.728571

0.032343 0.646093
0.061734 0.675262

0.962204 0.639444
0.984375 0.646154

0.163273 0.526998
0.030228 0.659036

0.231884 0.469136
0.015625 0.651515

0.262280 0.456372
0.163273 0.526998

0.455535 0.599932
0.884058 0.697368

0.658824 0.289855
0.231884 0.469136

0.706941 0.425968
0.473272 0.748664

0.296111 0.450373
0.262280 0.456372

0.015625 0.651515
0.256757 0.775701

0.455535 0.599932
0.256757 0.775701

0.339437 0.603558
0.958266 0.659483

0.973363 0.634102
0.958266 0.659483

0.032343 0.646093
0.015625 0.651515

0.061734 0.675262
0.096775 0.681262

0.680323 0.681894
0.634597 0.728519

0.165245 0.728571
0.359019 0.762931

0.485038 0.706056
0.359019 0.762931

0.884058 0.697368
0.256757 0.775701

0.973363 0.634102
0.962204 0.639444

0.984375 0.646154
0.884058 0.697368

