0.162507 0.315154
0.470494 0.418144

0.470494 0.418144
0.525881 0.413149

0.525881 0.413149
0.546676 0.381345

0.546676 0.381345
1.061136 0.605596

1.061136 0.605596
1.066294 0.617378

1.066294 0.617378
1.110887 0.632290

1.110887 0.632290
1.094403 0.681585

1.094403 0.681585
0.879103 0.691274

0.879103 0.691274
0.575865 0.973015

0.575865 0.973015
0.437021 0.823578

0.437021 0.823578
0.465208 0.709899

0.465208 0.709899
0.327809 0.716082

0.327809 0.716082
0.117420 0.449985

0.117420 0.449985
0.162507 0.315154

