0.980843 0.118774
1.210728 0.360153

0.662835 0.268199
0.816092 0.429119

0.735632 0.505747
0.965517 0.747126

0.578544 0.501916
0.808429 0.743295

0.582375 0.344828
0.578544 0.501916

0.823755 0.114943
0.808429 0.743295

0.823755 0.114943
0.980843 0.118774

0.582375 0.344828
1.210728 0.360153

0.823755 0.114943
0.582375 0.344828

0.578544 0.501916
1.206897 0.517241

0.980843 0.118774
0.739464 0.348659

0.816092 0.429119
0.655172 0.582375

0.808429 0.743295
0.965517 0.747126

1.206897 0.517241
0.965517 0.747126

