0.323077 0
0.400000 0.038462

0.153846 -0.007692
0.246154 0.061538

0.246154 0.076923
0.400000 0.192308

0.076923 0.030769
0.200000 0.123077

0.200000 0.138462
0.323077 0.230769

0.076923 0.030769
0.076923 0.184615

0.153846 -0.007692
0.153846 0.223077

0.323077 0
0.323077 0.230769

0.400000 0.038462
0.400000 0.192308

0.153846 -0.007692
0.076923 0.030769

0.076923 0.184615
0.153846 0.223077

0.246154 0.061538
0.200000 0.123077

0.246154 0.076923
0.200000 0.138462

0.323077 0
0.076923 0.184615

0.400000 0.038462
0.153846 0.223077

0.400000 0.192308
0.323077 0.230769

