1.190173 0.145449
1.327082 0.314686

1.078318 0.153878
1.152737 0.209375

1 0.159779
1.020614 0.295788

1.018769 0.273647
1.020614 0.295788

0.264925 0.215170
0.290920 0.240864

1 0.159779
1 0.579289

0.022224 0.356691
0.026863 0.412370

0.019948 0.366745
0.026863 0.412370

0.240879 0.216981
1 0.579289

0.786689 0.296120
0.767496 0.468321

0.107590 0.384781
0.126590 0.400670

0.264925 0.215170
0.126590 0.400670

0.290920 0.240864
0.786689 0.296120

1.190173 0.145449
0.240879 0.216981

0.107590 0.384781
0.086008 0.405431

0.240879 0.216981
0.019948 0.366745

0.019948 0.366745
0.086008 0.405431

1.018769 0.273647
0.022224 0.356691

0.323620 0.377556
0.107590 0.384781

1.020614 0.295788
0.026863 0.412370

1.152737 0.209375
0.323620 0.377556

1.190173 0.145449
1.152737 0.209375

1.078318 0.153878
0.767496 0.468321

1.327082 0.314686
1 0.579289

