-0.426910 -0.410502
-0.301875 -0.358546

-0.301875 -0.358546
-0.318285 -0.260137

-0.318285 -0.260137
-0.259897 -0.179314

-0.259897 -0.179314
-0.284206 -0.126193

-0.284206 -0.126193
-0.340176 -0.128853

-0.340176 -0.128853
-0.388452 0.160668

-0.388452 0.160668
-0.811435 0.369462

-0.811435 0.369462
-0.898101 0.330171

-0.898101 0.330171
-0.779811 0.069255

-0.779811 0.069255
-0.791942 0.050714

-0.791942 0.050714
-0.743866 -0.010030

-0.743866 -0.010030
-0.743055 -0.011818

-0.743055 -0.011818
-0.742470 -0.011793

-0.742470 -0.011793
-0.730429 -0.027007

-0.730429 -0.027007
-0.717433 -0.035510

-0.717433 -0.035510
-0.714832 -0.046713

-0.714832 -0.046713
-0.426910 -0.410502

