0.929568 0.625059
0.969774 0.714489

0.803030 0.431579
0.984375 0.708861

0.967654 0.707947
0.969774 0.714489

0.800535 0.482567
0.929568 0.625059

0.803030 0.431579
0.839227 0.662412

0.336250 0.133729
0.523241 0.886623

0.151163 0.015625
0.158773 0.029405

0.151163 0.015625
0.803030 0.431579

0.157321 0.065970
0.494604 0.792038

0.499899 0.843117
0.523241 0.886623

0.151163 0.015625
0.269663 0.984375

0.167346 0.025952
0.174623 0.165771

0.165327 0.024663
0.157321 0.065970

0.167346 0.025952
0.158773 0.029405

0.165327 0.024663
0.158773 0.029405

0.174623 0.165771
0.169561 0.166035

0.336250 0.133729
0.169561 0.166035

0.275366 0.969703
0.269663 0.984375

0.839227 0.662412
0.963652 0.716849

0.967654 0.707947
0.963652 0.716849

0.267342 0.965398
0.275366 0.969703

0.967654 0.707947
0.984375 0.708861

0.800535 0.482567
0.267342 0.965398

0.911973 0.598156
0.839227 0.662412

0.911973 0.598156
0.494604 0.792038

0.267627 0.967735
0.275366 0.969703

0.499899 0.843117
0.267627 0.967735

0.984375 0.708861
0.269663 0.984375

