0.714286 0.428571
1.142857 0.714286

0.428571 0.857143
0.428571 1

0.571429 0.428571
0.571429 1

0.714286 0.428571
0.714286 1

0.857143 0.571429
0.857143 1.142857

1 0.571429
1 1.142857

1.142857 0.571429
1.142857 0.714286

0.428571 0.857143
0.857143 1.142857

0.571429 0.428571
0.714286 0.428571

0.714286 0.428571
0.428571 0.857143

0.571429 0.571429
1.142857 0.571429

0.571429 0.714286
1.142857 0.714286

1.142857 0.714286
0.857143 1.142857

0.428571 0.857143
1 0.857143

0.428571 1
1 1

0.857143 1.142857
1 1.142857

