0.968750 0.145149
0.984375 0.160059

0.675771 0.015625
0.894990 0.245354

0.970800 0.448742
0.982913 0.471632

0.697368 0.015625
0.984375 0.138462

0.968750 0.326126
0.984375 0.391737

0.757550 0.851416
0.761700 0.867589

0.970800 0.448742
0.978495 0.509259

0.968750 0.326126
0.984375 0.459184

0.015625 0.128571
0.015625 0.852273

0.031250 0.119961
0.031250 0.844840

0.968750 0.145149
0.968750 0.326126

0.984375 0.138462
0.984375 0.459184

0.220588 0.015625
0.697368 0.015625

0.192234 0.031250
0.660861 0.031250

0.031250 0.119961
0.119456 0.175691

0.015625 0.128571
0.111110 0.188900

0.192234 0.031250
0.097900 0.180554

0.220588 0.015625
0.111110 0.188900

0.220588 0.015625
0.015625 0.128571

0.984375 0.459184
0.978495 0.509259

0.638551 0.863840
0.720852 0.936101

0.738159 0.865010
0.720852 0.936101

0.757550 0.851416
0.830769 0.901408

0.120377 0.746942
0.313473 0.984375

0.984375 0.391737
0.970800 0.448742

0.697368 0.015625
0.660861 0.031250

0.675771 0.015625
0.660861 0.031250

0.978495 0.509259
0.830769 0.901408

0.984375 0.138462
0.968750 0.145149

0.015625 0.832133
0.031250 0.844840

0.120377 0.746942
0.015625 0.832133

0.326181 0.968750
0.313473 0.984375

0.984375 0.160059
0.894990 0.245354

0.015625 0.852273
0.293333 0.984375

0.982913 0.471632
0.638551 0.863840

0.031250 0.844840
0.015625 0.852273

0.738159 0.865010
0.761700 0.867589

0.326181 0.968750
0.293333 0.984375

0.757550 0.851416
0.567901 0.984375

0.761700 0.867589
0.617407 0.968750

0.326181 0.968750
0.617407 0.968750

0.293333 0.984375
0.567901 0.984375

0.830769 0.901408
0.567901 0.984375

