0.508621 0.853448
0.603448 1.116379

0.508621 0.853448
0.517241 1.206897

0.508621 0.853448
0.727586 1.131034

0.685345 0.849138
0.775862 0.935345

0.508621 0.853448
0.426724 1.120690

0.331897 0.857759
0.512931 1.030172

0.155172 0.862069
0.517241 1.206897

0.508621 0.853448
0.303448 1.141379

0.331897 0.857759
0.245690 0.948276

0.685345 0.849138
0.512931 1.030172

0.862069 0.844828
0.517241 1.206897

0.862069 0.844828
0.155172 0.862069

0.775862 0.935345
0.245690 0.948276

0.603448 1.116379
0.727586 1.131034

0.426724 1.120690
0.303448 1.141379

