0.686981 -0.089349
1.319328 0.273538

0.803685 0.158975
0.932426 0.328106

1.018590 0.194185
1.239601 0.310601

0.796402 -0.128236
0.864333 0.062909

0.677743 0.185514
0.763884 0.290569

0.655491 0.260536
0.705291 0.314863

0.640328 0.291910
0.677395 0.338173

0.638195 0.279381
0.688519 0.337734

0.886699 0.189865
0.910793 0.328960

0.700570 0.120604
1.226954 0.316480

0.936997 0.046830
1.346968 0.121227

0.638195 0.279381
0.648401 0.339318

0.672653 0.069845
1.263965 0.199399

0.652806 0.290369
0.705291 0.314863

0.686981 -0.089349
0.648401 0.339318

0.936997 0.046830
0.910793 0.328960

0.864333 0.062909
0.672653 0.069845

0.796402 -0.128236
0.686981 -0.089349

0.700570 0.120604
0.640328 0.291910

1.346968 0.121227
1.319328 0.273538

0.700570 0.120604
0.638195 0.279381

1.263965 0.199399
1.239601 0.310601

0.803685 0.158975
0.677743 0.185514

1.226954 0.316480
0.648401 0.339318

0.864333 0.062909
0.677395 0.338173

1.018590 0.194185
0.652806 0.290369

0.705291 0.314863
0.688519 0.337734

0.936997 0.046830
0.655491 0.260536

1.018590 0.194185
0.932426 0.328106

0.886699 0.189865
0.763884 0.290569

1.319328 0.273538
1.226954 0.316480

